shots,mean_macro,std_macro,ci95_macro,mean_overall,std_overall,ci95_overall,n_runs
1,0.5868354639881186,0.07624467002033207,0.014943955323985087,0.6628212290502792,0.11772319205487611,0.023073745642755716,100
3,0.7462554467633074,0.054567144753416924,0.010695160371669716,0.7907082152974505,0.04415035253526112,0.00865346909691118,100
5,0.8033593909287162,0.04245506332817317,0.008321192412321942,0.8335775862068967,0.026828517027696,0.0052583893374284155,100
10,0.8727273390251269,0.022931303876753666,0.004494535559843719,0.8827570789865873,0.019121788260508848,0.003747870499059734,100
25,0.9175442228087395,0.017021701508132665,0.003336253495594002,0.9160738255033557,0.014625194577739557,0.002866538137236953,100
35,0.9303243698819946,0.01784419067202824,0.0034974613717175355,0.9248901098901101,0.013384248903041155,0.0026233127849960665,100
