shots,run_id,overall_acc,macro_acc
1,0,0.31424581005586594,0.4028652658626811
1,1,0.611731843575419,0.539153809005254
1,2,0.6508379888268156,0.5110004099747842
1,3,0.6885474860335196,0.6477791373057438
1,4,0.7304469273743017,0.628593556316263
1,5,0.7416201117318436,0.6225411603049571
1,6,0.7206703910614525,0.6275819119898235
1,7,0.36033519553072624,0.5032643283024907
1,8,0.7192737430167597,0.5582887689923821
1,9,0.702513966480447,0.6079700160075154
1,10,0.7569832402234636,0.7064847837481203
1,11,0.7821229050279329,0.6816039199684857
1,12,0.6634078212290503,0.5433540605291078
1,13,0.7150837988826816,0.6181238209121295
1,14,0.7751396648044693,0.6954047060454125
1,15,0.797486033519553,0.720516072918041
1,16,0.7192737430167597,0.6526605894564504
1,17,0.7360335195530726,0.6001806211181406
1,18,0.6075418994413407,0.5353871538773309
1,19,0.3435754189944134,0.432877093395091
1,20,0.7849162011173184,0.6842654924918331
1,21,0.6075418994413407,0.5685184467384984
1,22,0.5963687150837989,0.5582686237011051
1,23,0.6159217877094972,0.5681604363807594
1,24,0.4776536312849162,0.4417172784622004
1,25,0.7597765363128491,0.647957682445529
1,26,0.7639664804469274,0.6600113370118791
1,27,0.659217877094972,0.5474234546464918
1,28,0.723463687150838,0.6469780895545877
1,29,0.3743016759776536,0.4698136426412355
1,30,0.6675977653631285,0.5790444888336322
1,31,0.696927374301676,0.5352913241405517
1,32,0.7122905027932961,0.6609823291910717
1,33,0.6703910614525139,0.5458830059914094
1,34,0.2723463687150838,0.3640773473465934
1,35,0.6662011173184358,0.5312492251053165
1,36,0.6550279329608939,0.526010674155797
1,37,0.7178770949720671,0.6107826704843954
1,38,0.7472067039106145,0.6422952475394075
1,39,0.5698324022346368,0.5217532268540339
1,40,0.6452513966480447,0.5933188648223939
1,41,0.33519553072625696,0.4007045308402183
1,42,0.7416201117318436,0.640633506842863
1,43,0.7346368715083799,0.5576494333644331
1,44,0.388268156424581,0.5027660086737303
