shots,run_id,overall_acc,macro_acc
1,0,0.2569832402234637,0.35272215533733786
1,1,0.6857541899441341,0.5838787605819646
1,2,0.6801675977653632,0.5574974826494277
1,3,0.6745810055865922,0.61849509240964
1,4,0.7430167597765364,0.6575251458701729
1,5,0.7541899441340782,0.6369454241500421
1,6,0.7653631284916201,0.6765924563318213
1,7,0.35335195530726254,0.49204963040498206
1,8,0.7192737430167597,0.5762814755791597
1,9,0.7486033519553073,0.6482953646501445
1,10,0.8044692737430168,0.784933994416608
1,11,0.75,0.6842006761846043
1,12,0.7374301675977654,0.6506927752585115
1,13,0.6913407821229051,0.6307867400929025
1,14,0.7639664804469274,0.6798435532112675
1,15,0.8100558659217877,0.7050357747368059
1,16,0.744413407821229,0.6870858833463117
1,17,0.7346368715083799,0.6055856522162494
1,18,0.6662011173184358,0.5960219854221235
1,19,0.33100558659217877,0.41585074723646026
1,20,0.7653631284916201,0.6891746889973287
1,21,0.6536312849162011,0.587062436244917
1,22,0.6187150837988827,0.5996798173923622
1,23,0.6787709497206704,0.6763136623163251
1,24,0.5726256983240223,0.515422605369264
1,25,0.7891061452513967,0.6915814531970976
1,26,0.7569832402234636,0.6765758148640335
1,27,0.7220670391061452,0.6091953479855003
1,28,0.7737430167597765,0.673645755904028
1,29,0.6438547486033519,0.6086053971977219
1,30,0.6410614525139665,0.5510876369404389
1,31,0.7416201117318436,0.6168091584736526
1,32,0.7611731843575419,0.7213297702011598
1,33,0.659217877094972,0.5645441651651452
1,34,0.1494413407821229,0.2781299396533166
1,35,0.696927374301676,0.5733292309358055
1,36,0.7192737430167597,0.582331105251621
1,37,0.7318435754189944,0.6370592369675698
1,38,0.7932960893854749,0.6905222023384672
1,39,0.729050279329609,0.6490961456215633
1,40,0.6256983240223464,0.5702446239987231
1,41,0.33519553072625696,0.4085687470819373
1,42,0.7332402234636871,0.6726246971440386
1,43,0.7541899441340782,0.5969221898754195
1,44,0.3729050279329609,0.48841316063605633
1,45,0.6857541899441341,0.5740334659839061
1,46,0.7625698324022346,0.6830281944666081
1,47,0.6396648044692738,0.6125059526780119
1,48,0.547486033519553,0.4941187304448298
1,49,0.63268156424581,0.5552229038852583
1,50,0.7751396648044693,0.6853314233420168
1,51,0.797486033519553,0.715112006439651
1,52,0.6997206703910615,0.6168343280048472
1,53,0.7960893854748603,0.6685516127525043
1,54,0.7541899441340782,0.6416044788307806
1,55,0.5572625698324022,0.4979090599433832
1,56,0.7541899441340782,0.6641745223186886
1,57,0.744413407821229,0.7313331736854158
1,58,0.6913407821229051,0.6142139516528022
1,59,0.6033519553072626,0.5182899145755652
1,60,0.6983240223463687,0.5316939309621519
1,61,0.659217877094972,0.5247156283795503
1,62,0.21089385474860337,0.3591147466961981
1,63,0.6871508379888268,0.5985107998867327
1,64,0.5321229050279329,0.4709097707842652
1,65,0.7639664804469274,0.6460761221212401
1,66,0.6410614525139665,0.5624401060455695
1,67,0.7932960893854749,0.6434761878587995
1,68,0.7639664804469274,0.6581828985235826
1,69,0.638268156424581,0.5391337257971169
1,70,0.6578212290502793,0.5653099234643817
1,71,0.7960893854748603,0.6922217795391375
1,72,0.7304469273743017,0.5612389712983259
1,73,0.7653631284916201,0.7151108010674863
1,74,0.7248603351955307,0.6385066501638076
1,75,0.6438547486033519,0.6017958774746553
1,76,0.6983240223463687,0.6093278175411847
1,77,0.3477653631284916,0.45935295621528105
1,78,0.6773743016759777,0.5580878758676203
1,79,0.6801675977653632,0.5825165438671218
1,80,0.7248603351955307,0.6325239449085608
1,81,0.5893854748603352,0.5686716221448951
1,82,0.8002793296089385,0.6991552322016992
1,83,0.6717877094972067,0.6349061019142078
1,84,0.659217877094972,0.5254039004806182
1,85,0.6885474860335196,0.6168281400163071
1,86,0.7807262569832403,0.5846509321265574
1,87,0.7611731843575419,0.6208663322075194
1,88,0.7402234636871509,0.6841677528348428
1,89,0.7723463687150838,0.7134189237190016
1,90,0.6368715083798883,0.5132177599573653
1,91,0.7304469273743017,0.6274445805964706
