sample_id,species_true,n_rows,n_correct,n_incorrect,incorrect_rate,most_common_wrong_pred,n_incorrect_to_most_common,mean_conf_to_most_common,mean_conf_overall,err_by_shot_1,err_by_shot_3,err_by_shot_5,err_by_shot_10,err_by_shot_25,err_by_shot_35,sex,life_stage,attached,dorsal_image_path,ventral_image_path
T7845,Dermacentor variabilis,578,1,577,0.9982698961937716,Amblyomma americanum,307,0.42896958053570206,0.37781144280882584,0.99,1.0,1.0,1.0,1.0,1.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7845-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7845-02.jpg
T7844,Dermacentor variabilis,575,3,572,0.9947826086956522,Haemaphysalis leporispalustris,280,0.3542267169401899,0.35809318835448706,0.9797979797979798,0.99,1.0,1.0,1.0,1.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7844-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7844-02.jpg
T14512,Dermacentor variabilis,576,6,570,0.9895833333333334,Haemaphysalis leporispalustris,483,0.5973922861967537,0.543013544683941,0.9696969696969697,0.9797979797979798,0.98989898989899,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14512-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14512-02.jpg
T7843,Dermacentor variabilis,575,6,569,0.9895652173913043,Haemaphysalis leporispalustris,220,0.3274048844091415,0.33502223264971825,0.97,1.0,0.98989898989899,0.9795918367346939,1.0,1.0,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7843-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T7843-02.jpg
T14551,Dermacentor variabilis,577,7,570,0.9878682842287695,Haemaphysalis leporispalustris,494,0.523183850738743,0.49005507660160086,0.96,0.98989898989899,0.9797979797979798,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14551-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14551-02.jpg
T19731,Dermacentor variabilis,575,8,567,0.9860869565217392,Haemaphysalis longicornis,418,0.5380444380762677,0.47177574898960695,0.94,0.98989898989899,0.9897959183673469,1.0,1.0,1.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19731-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19731-02.jpg
T14517-01,Dermacentor variabilis,577,9,568,0.9844020797227037,Amblyomma americanum,283,0.5066738887332627,0.4308310986120246,0.9494949494949495,0.9797979797979798,0.98989898989899,0.98989898989899,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14517-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14517-01-02.jpg
T14517-02,Dermacentor variabilis,577,9,568,0.9844020797227037,Haemaphysalis leporispalustris,446,0.551046174583609,0.49479971179414595,0.9393939393939394,0.9797979797979798,0.9897959183673469,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14517-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14517-02-02.jpg
T19730,Dermacentor variabilis,581,10,571,0.9827882960413081,Haemaphysalis longicornis,355,0.46584902162488756,0.4102129105955488,0.9393939393939394,0.98989898989899,0.98,0.9896907216494846,1.0,1.0,,Nymph,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19730-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T19730-02.jpg
T14511,Dermacentor variabilis,574,10,564,0.9825783972125436,Haemaphysalis leporispalustris,320,0.41443649272799626,0.4232789205448068,0.94,0.98,0.9795918367346939,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14511-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14511-02.jpg
T14534,Dermacentor variabilis,569,10,559,0.9824253075571178,Haemaphysalis leporispalustris,472,0.6073465583192689,0.5472557566425307,0.9393939393939394,0.9696969696969697,0.9896907216494846,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14534-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14534-02.jpg
T14578,Dermacentor variabilis,563,13,550,0.9769094138543517,Haemaphysalis leporispalustris,438,0.5715932745509963,0.5069101555922197,0.9489795918367347,0.9494949494949495,0.9696969696969697,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14578-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14578-02.jpg
T14540,Dermacentor variabilis,575,14,561,0.9756521739130435,Haemaphysalis leporispalustris,445,0.5626997712665324,0.5013157981275599,0.93,0.9591836734693877,0.9696969696969697,1.0,1.0,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14540-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14540-02.jpg
T14496,Dermacentor variabilis,583,15,568,0.9742710120068611,Haemaphysalis leporispalustris,394,0.4357528219161682,0.40125667634434303,0.94,0.97,0.9696969696969697,0.9797979797979798,1.0,0.9896907216494846,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14496-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14496-02.jpg
T14497,Dermacentor variabilis,577,16,561,0.9722703639514731,Haemaphysalis leporispalustris,313,0.3842787475931983,0.3855717209250313,0.94,0.97,0.9696969696969697,0.9897959183673469,0.967391304347826,1.0,,Larva,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14497-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T14497-02.jpg
ZOE-0096-01,Dermacentor variabilis,573,36,537,0.93717277486911,Haemaphysalis longicornis,273,0.36972220150836893,0.34884652392942217,0.88,0.9183673469387755,0.9183673469387755,0.9591836734693877,0.978021978021978,0.9772727272727273,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0096-01-02.jpg
ZOE-0021-03,Dermacentor variabilis,575,38,537,0.9339130434782609,Amblyomma americanum,394,0.3931990974624912,0.3528737066886556,0.79,0.96,0.9595959595959596,0.9693877551020408,0.9655172413793104,0.967032967032967,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0021-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0021-03-02.jpg
218-01,Dermacentor variabilis,574,45,529,0.921602787456446,Amblyomma americanum,346,0.3724487538583359,0.33778921797086287,0.7474747474747475,0.9278350515463918,0.96,0.9489795918367347,0.9680851063829787,0.9883720930232558,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/218-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/218-01-02.jpg
296-01,Ixodes scapularis,552,44,508,0.9202898550724637,Amblyomma americanum,364,0.40688340355833946,0.3596452073754496,0.8787878787878788,0.9,0.9072164948453608,0.8969072164948454,0.9767441860465116,0.9863013698630136,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/296-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/296-01-02.jpg
202-01,Dermacentor variabilis,577,47,530,0.9185441941074524,Ixodes scapularis,361,0.3994366190908849,0.3562983687269261,0.76,0.8888888888888888,0.9693877551020408,0.9693877551020408,0.956989247311828,0.9775280898876404,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/202-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/202-01-02.jpg
215-01,Dermacentor variabilis,570,57,513,0.9,Amblyomma americanum,370,0.37527856025790995,0.33791858195429997,0.57,0.95,0.9484536082474226,0.9795918367346939,0.9888888888888889,0.9882352941176471,Male,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/215-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/215-01-02.jpg
261-01,Dermacentor variabilis,571,66,505,0.8844133099824869,Ixodes scapularis,238,0.3816319933034298,0.3402151176097543,0.83,0.8571428571428571,0.9191919191919192,0.9387755102040817,0.9230769230769231,0.8352941176470589,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/261-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/261-01-02.jpg
324-01,Dermacentor variabilis,571,66,505,0.8844133099824869,Amblyomma americanum,345,0.36717844431715574,0.3339664862454711,0.6,0.95,0.94,0.9591836734693877,0.9333333333333333,0.9397590361445783,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/324-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/324-01-02.jpg
172-01,Dermacentor variabilis,582,68,514,0.8831615120274914,Amblyomma americanum,220,0.35535279367927275,0.3309535060322128,0.87,0.87,0.9183673469387755,0.9393939393939394,0.8723404255319149,0.8241758241758241,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/172-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/172-01-02.jpg
563-01,Haemaphysalis longicornis,443,56,387,0.873589164785553,Amblyomma americanum,221,0.3349619128701179,0.29845768119847105,0.7878787878787878,0.8111111111111111,0.8695652173913043,0.9259259259259259,1.0,1.0,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/563-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/563-01-02.jpg
561-01,Ixodes scapularis,556,75,481,0.8651079136690647,Amblyomma americanum,384,0.39627511745005356,0.3553280467267146,0.8181818181818182,0.8673469387755102,0.8020833333333334,0.8387096774193549,0.9438202247191011,0.9382716049382716,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/561-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/561-01-02.jpg
428-01,Amblyomma americanum,536,87,449,0.8376865671641791,Haemaphysalis longicornis,191,0.31361052930475936,0.3242581645695151,0.8484848484848485,0.8061224489795918,0.8085106382978723,0.8085106382978723,0.868421052631579,0.9066666666666666,,Nymph,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/428-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/428-01-02.jpg
T4793,Amblyomma americanum,538,88,450,0.8364312267657993,Haemaphysalis leporispalustris,420,0.5273906180384212,0.4904189104975197,0.797979797979798,0.7857142857142857,0.78125,0.7978723404255319,0.9418604651162791,0.9692307692307692,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4793-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4793-02.jpg
ZOE-0091-01,Dermacentor variabilis,574,103,471,0.8205574912891986,Haemaphysalis longicornis,189,0.2990425142938507,0.3305549691472376,0.76,0.86,0.898989898989899,0.8865979381443299,0.8131868131868132,0.6896551724137931,Female,Adult,No,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0091-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0091-01-02.jpg
ZOE-0082-07,Dermacentor variabilis,575,104,471,0.8191304347826087,Ixodes scapularis,210,0.3590228429422951,0.3331933955471388,0.75,0.8877551020408163,0.8888888888888888,0.826530612244898,0.8172043010752689,0.735632183908046,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-07-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0082-07-02.jpg
ZOE-0020-02,Dermacentor variabilis,579,111,468,0.8082901554404145,Amblyomma americanum,347,0.36654228859756693,0.32805177972871546,0.32,0.9090909090909091,0.8787878787878788,0.9393939393939394,0.9263157894736842,0.896551724137931,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0020-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0020-02-2.jpg
T10136,Haemaphysalis leporispalustris,444,86,358,0.8063063063063063,Haemaphysalis longicornis,320,0.34476165397109193,0.3211138067763555,0.7216494845360825,0.6631578947368421,0.8222222222222222,0.8607594936708861,1.0,1.0,Male,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10136-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T10136-02.jpg
514-01,Ixodes scapularis,563,110,453,0.8046181172291297,Amblyomma americanum,372,0.41176994233549885,0.37057814980547743,0.7474747474747475,0.8041237113402062,0.75,0.78125,0.8604651162790697,0.9058823529411765,,Nymph,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/514-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/514-01-02.jpg
ZOE-0016-02,Dermacentor variabilis,572,112,460,0.8041958041958042,Haemaphysalis longicornis,197,0.3034685571325618,0.31338003545172677,0.74,0.8383838383838383,0.8686868686868687,0.925531914893617,0.7666666666666667,0.6777777777777778,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0016-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0016-02-02.jpg
570-01,Dermacentor variabilis,580,136,444,0.7655172413793103,Haemaphysalis longicornis,317,0.3733427790669323,0.3513018408695728,0.62,0.7474747474747475,0.86,0.8556701030927835,0.7362637362637363,0.7741935483870968,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/570-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/570-01-02.jpg
37-05,Dermacentor variabilis,571,134,437,0.7653239929947461,Amblyomma americanum,246,0.3581458838430062,0.32941723885703,0.58,0.7959183673469388,0.8061224489795918,0.826530612244898,0.8202247191011236,0.7727272727272727,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-05-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-05-2.jpg
62-02,Haemaphysalis longicornis,445,122,323,0.7258426966292135,Amblyomma americanum,269,0.39704453116741867,0.3414698705159397,0.47,0.6979166666666666,0.7888888888888889,0.8974358974358975,0.8148148148148148,0.8888888888888888,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/62-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/62-02-2.jpg
T4789,Amblyomma americanum,527,147,380,0.7210626185958254,Haemaphysalis leporispalustris,359,0.45028233300859277,0.45283252049338724,0.7857142857142857,0.7628865979381443,0.723404255319149,0.7469879518072289,0.6794871794871795,0.5974025974025974,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4789-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4789-02.jpg
234-01,Amblyomma americanum,544,152,392,0.7205882352941176,Haemaphysalis longicornis,315,0.4686816441313968,0.4069797678245196,0.8,0.6526315789473685,0.6288659793814433,0.5760869565217391,0.8375,0.8625,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/234-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/234-01-02.jpg
361-01,Dermacentor variabilis,579,163,416,0.7184801381692574,Haemaphysalis longicornis,157,0.28869582215189094,0.32846821169264523,0.5858585858585859,0.8,0.86,0.7894736842105263,0.71875,0.5393258426966292,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/361-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/361-01-02.jpg
310-01,Dermacentor variabilis,582,169,413,0.7096219931271478,Haemaphysalis longicornis,165,0.32160257491469396,0.31107356525339147,0.32,0.78,0.83,0.8775510204081632,0.7708333333333334,0.6818181818181818,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/310-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/310-01-02.jpg
GLN-0087-15,Haemaphysalis longicornis,443,130,313,0.7065462753950339,Ixodes scapularis,149,0.2968743215760964,0.29854192078940994,0.845360824742268,0.7204301075268817,0.6888888888888889,0.7027027027027027,0.6181818181818182,0.47058823529411764,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-15-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-15-02.jpg
ZOE-0079-04,Amblyomma americanum,535,160,375,0.7009345794392523,Haemaphysalis longicornis,300,0.4391826059698974,0.3931432401608402,0.77,0.6947368421052632,0.6703296703296703,0.5806451612903226,0.6829268292682927,0.8243243243243243,Male,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-04-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0079-04-02.jpg
320-01,Dermacentor variabilis,579,183,396,0.6839378238341969,Ixodes scapularis,319,0.4108583846706932,0.38063983001174806,0.57,0.6565656565656566,0.7676767676767676,0.7244897959183674,0.723404255319149,0.6629213483146067,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/320-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/320-01-02.jpg
52-01,Haemaphysalis longicornis,451,145,306,0.6784922394678492,Amblyomma americanum,237,0.3885444429317098,0.36307885904093223,0.6632653061224489,0.7419354838709677,0.6966292134831461,0.7777777777777778,0.6363636363636364,0.34285714285714286,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-01-2.jpg
405-01,Amblyomma americanum,544,186,358,0.6580882352941176,Haemaphysalis longicornis,166,0.336921010767942,0.3433551729246642,0.8282828282828283,0.7604166666666666,0.6565656565656566,0.574468085106383,0.5121951219512195,0.5675675675675675,,Nymph,"Yes, less than 24 hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/405-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/405-01-02.jpg
67-02,Amblyomma americanum,534,183,351,0.6573033707865169,Haemaphysalis longicornis,293,0.4793123241461192,0.4325875516431769,0.7916666666666666,0.6041666666666666,0.5106382978723404,0.5851063829787234,0.7317073170731707,0.75,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/67-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/67-02-2.jpg
ZOE-0070-01,Ixodes scapularis,550,195,355,0.6454545454545455,Dermacentor variabilis,144,0.3262873149237017,0.3176605651307064,0.8585858585858586,0.6526315789473685,0.6631578947368421,0.6526315789473685,0.49411764705882355,0.5061728395061729,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0070-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0070-01-02.jpg
ZOE-0097-01,Dermacentor variabilis,568,205,363,0.6390845070422535,Haemaphysalis longicornis,303,0.3946458471761943,0.3820961712691886,0.56,0.6391752577319587,0.696969696969697,0.6363636363636364,0.6703296703296703,0.6341463414634146,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0097-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0097-01-02.jpg
31-03,Amblyomma americanum,523,189,334,0.638623326959847,Haemaphysalis longicornis,231,0.3797328509557923,0.36036920342471523,0.8877551020408163,0.711340206185567,0.5591397849462365,0.5,0.5945945945945946,0.5223880597014925,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/31-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/31-03-2.jpg
ZOE-0025-03,Ixodes scapularis,562,204,358,0.6370106761565836,Amblyomma americanum,242,0.3386739410996914,0.3263644314656978,0.68,0.74,0.7010309278350515,0.6595744680851063,0.5116279069767442,0.49411764705882355,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0025-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/ZOE-0025-03-2.jpg
56-01,Amblyomma americanum,526,191,335,0.6368821292775665,Haemaphysalis longicornis,227,0.3788490471317007,0.3647659852075709,0.8383838383838383,0.7171717171717171,0.5876288659793815,0.5604395604395604,0.5205479452054794,0.5223880597014925,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/56-01-2.jpg
T4779,Amblyomma americanum,526,192,334,0.6349809885931559,Haemaphysalis leporispalustris,300,0.4081439818246878,0.4394505429132484,0.8181818181818182,0.71,0.6595744680851063,0.5806451612903226,0.6417910447761194,0.3150684931506849,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4779-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4779-02.jpg
37-01,Amblyomma americanum,534,197,337,0.6310861423220974,Haemaphysalis longicornis,291,0.4858101669180122,0.43877859892126897,0.79,0.4845360824742268,0.5274725274725275,0.4731182795698925,0.7105263157894737,0.8441558441558441,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-01-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/37-01-2.jpg
OPL-0102-05,Haemaphysalis longicornis,431,160,271,0.62877030162413,Amblyomma americanum,186,0.3393663473657215,0.306928490352024,0.5408163265306123,0.6923076923076923,0.5824175824175825,0.6835443037974683,0.6444444444444445,0.7037037037037037,Female,Adult,Yes,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-05-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/OPL-0102-05-02.jpg
GLN-0087-14,Haemaphysalis longicornis,455,171,284,0.6241758241758242,Amblyomma americanum,227,0.4110778324121176,0.38107256611511786,0.6262626262626263,0.5851063829787234,0.6153846153846154,0.7045454545454546,0.5833333333333334,0.6,,Nymph,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-14-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/GLN-0087-14-02.jpg
T4783,Amblyomma americanum,537,206,331,0.6163873370577281,Haemaphysalis leporispalustris,315,0.42337231245869256,0.4634238279039677,0.7575757575757576,0.6938775510204082,0.6224489795918368,0.6483516483516484,0.5487804878048781,0.3333333333333333,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4783-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4783-02.jpg
531-01,Dermacentor variabilis,582,227,355,0.6099656357388317,Amblyomma americanum,243,0.34393476866970274,0.3383932231918494,0.37,0.74,0.8061224489795918,0.6836734693877551,0.6224489795918368,0.42045454545454547,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/531-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/531-01-02.jpg
52-03,Haemaphysalis longicornis,453,182,271,0.5982339955849889,Haemaphysalis leporispalustris,221,0.3561581552199902,0.3571579502341784,0.6082474226804123,0.6666666666666666,0.631578947368421,0.6511627906976745,0.48148148148148145,0.24,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-03-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-03-2.jpg
462-02,Dermacentor variabilis,581,243,338,0.5817555938037866,Haemaphysalis longicornis,213,0.36078239635082276,0.36089059830106185,0.5,0.6262626262626263,0.68,0.67,0.4888888888888889,0.5108695652173914,Female,Adult,"Yes, 24+ hours",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/462-02-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/462-02-02.jpg
52-02,Haemaphysalis longicornis,452,190,262,0.5796460176991151,Amblyomma americanum,218,0.39377104964834453,0.38651522775239533,0.5050505050505051,0.6666666666666666,0.6404494382022472,0.6785714285714286,0.5192307692307693,0.21875,Female,Adult,,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-02-1.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/52-02-2.jpg
T4780,Amblyomma americanum,532,224,308,0.5789473684210527,Haemaphysalis leporispalustris,286,0.3993803063241603,0.45416754824166217,0.76,0.6907216494845361,0.6413043478260869,0.5869565217391305,0.42857142857142855,0.23880597014925373,,Larva,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4780-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/T4780-02.jpg
407-01,Dermacentor variabilis,572,241,331,0.5786713286713286,Haemaphysalis longicornis,159,0.31295622960563274,0.3441896435949473,0.5,0.6363636363636364,0.7628865979381443,0.7083333333333334,0.5212765957446809,0.313953488372093,Female,Adult,"Yes, unknown length of time",/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/407-01-01.jpg,/fs/ess/PAS2136/jjivandas/projects/tick_classification_project/data/raw/idi/407-01-02.jpg
