shots,mean_macro,std_macro,ci95_macro,mean_overall,std_overall,ci95_overall,n_runs
1,0.5868354639881186,0.07624467002033207,0.014943955323985087,0.6628212290502792,0.11772319205487611,0.023073745642755716,100
3,0.7600763727500569,0.05433412562193132,0.01064948862189854,0.8049291784702549,0.038910043986866545,0.007626368621425843,100
5,0.8145610214483905,0.04102911753961608,0.008041707037764752,0.8449425287356321,0.02448853313812451,0.004799752495072404,100
10,0.8803889913511672,0.021383900493188657,0.004191244496664977,0.8908792846497766,0.017340574572280453,0.0033987526161669687,100
25,0.922264127415581,0.01457164149530788,0.0028560417330803444,0.9216778523489932,0.012150480338360055,0.0023814941463185706,100
35,0.9334180767694015,0.01819629819790503,0.0035664744467893855,0.9304945054945055,0.010063164094704102,0.001972380162562004,100
