shots,run_id,overall_acc,macro_acc
1,0,0.7439446366782007,0.6384131547445886
1,1,0.5986159169550173,0.4714782871582502
1,2,0.8131487889273357,0.519437456862376
1,3,0.6678200692041523,0.6971824113391956
1,4,0.615916955017301,0.4271172455155206
1,5,0.7854671280276817,0.6428303741025133
1,6,0.596885813148789,0.4515093014292152
1,7,0.7577854671280276,0.5970848785464525
1,8,0.7076124567474048,0.7044076608345822
1,9,0.8027681660899654,0.656266545086813
1,10,0.7214532871972318,0.6057126885526701
1,11,0.7318339100346021,0.6375828507216156
1,12,0.7664359861591695,0.6451277688548596
1,13,0.7698961937716263,0.6552482812177869
1,14,0.5847750865051903,0.5497363949943651
1,15,0.7231833910034602,0.5800719374629739
1,16,0.8148788927335641,0.6488227859550822
1,17,0.740484429065744,0.6528999565669826
1,18,0.7076124567474048,0.6251392912350867
1,19,0.610726643598616,0.4967251423388802
1,20,0.78719723183391,0.7073869050674841
1,21,0.7837370242214533,0.5729745994261626
1,22,0.7993079584775087,0.6848239170062673
1,23,0.7837370242214533,0.5560021415003703
1,24,0.8114186851211073,0.6960107221696626
1,25,0.8166089965397924,0.6717303371885229
1,26,0.6730103806228374,0.6009022007420283
1,27,0.745674740484429,0.5860537558966636
1,28,0.7906574394463668,0.7088668953215388
1,29,0.7577854671280276,0.6165446304811775
1,30,0.8217993079584776,0.7535918860930412
1,31,0.5726643598615917,0.5241999646342784
1,32,0.7491349480968859,0.6532465406375771
1,33,0.25259515570934254,0.482858259240517
1,34,0.7162629757785467,0.6407997379351145
1,35,0.773356401384083,0.5647677311422884
1,36,0.7629757785467128,0.5752456654582021
1,37,0.754325259515571,0.48773288612808097
1,38,0.4515570934256055,0.5466813426262063
1,39,0.8131487889273357,0.7341219970713271
1,40,0.7958477508650519,0.6839524860716913
1,41,0.7560553633217993,0.6539773561597064
1,42,0.6314878892733564,0.5550582352830928
1,43,0.7906574394463668,0.6654395983627464
1,44,0.7664359861591695,0.6568705573849576
1,45,0.6211072664359861,0.5117029328287607
