shots,run_id,overall_acc,macro_acc
1,0,0.6531365313653137,0.6651256935367161
1,1,0.5879458794587946,0.561677224015057
1,2,0.6654366543665436,0.6405862251009153
1,3,0.6260762607626076,0.6087455593789098
1,4,0.7183271832718328,0.711926955726131
1,5,0.6519065190651907,0.5821294495624374
1,6,0.47232472324723246,0.5425384308059658
1,7,0.5990159901599016,0.6272124430606378
1,8,0.5904059040590406,0.5262707610538931
1,9,0.5190651906519065,0.48571086370241473
1,10,0.6383763837638377,0.5703306112984896
1,11,0.6519065190651907,0.6467637581101484
1,12,0.36900369003690037,0.5184185779641692
1,13,0.6420664206642066,0.5109746445464882
1,14,0.5535055350553506,0.42303562984411536
1,15,0.7220172201722017,0.6386612935090223
1,16,0.7195571955719557,0.667534227647435
1,17,0.6543665436654367,0.6254589551557637
1,18,0.6851168511685117,0.5700380718796385
1,19,0.5977859778597786,0.5213038301076437
1,20,0.7047970479704797,0.6550125649742906
1,21,0.2693726937269373,0.42192820275768406
1,22,0.3284132841328413,0.4830797004203481
1,23,0.2029520295202952,0.4541504261304791
1,24,0.6752767527675276,0.6371825624157021
1,25,0.6051660516605166,0.610349230657632
1,26,0.5485854858548586,0.5400735004693998
1,27,0.3148831488314883,0.48049721827541214
1,28,0.6506765067650676,0.6284771349298015
1,29,0.6605166051660517,0.5455842844829226
1,30,0.6383763837638377,0.6494989435441069
1,31,0.6826568265682657,0.6445703974569332
1,32,0.6211562115621156,0.5745575953294929
1,33,0.6703567035670357,0.5890447831835158
1,34,0.5830258302583026,0.5217582240095109
1,35,0.4858548585485855,0.4812423619643085
1,36,0.6703567035670357,0.6190187108191201
1,37,0.1968019680196802,0.40894756188468667
1,38,0.27183271832718325,0.4548951773338578
1,39,0.5658056580565806,0.5667260940200582
1,40,0.5658056580565806,0.5803078577950641
1,41,0.6826568265682657,0.6161251102475063
1,42,0.26322263222632225,0.4354612380942692
1,43,0.5830258302583026,0.5379459001179293
1,44,0.5805658056580566,0.5272064216482304
1,45,0.6150061500615006,0.5808158904002174
1,46,0.4981549815498155,0.4827748112082996
1,47,0.7023370233702337,0.6860155898437137
1,48,0.6924969249692496,0.5765314386989739
1,49,0.7084870848708487,0.5832559891002462
1,50,0.6555965559655597,0.7050920770004833
1,51,0.6482164821648216,0.6126851552337224
1,52,0.5473554735547356,0.5302052446130696
1,53,0.6285362853628537,0.6168762085802967
1,54,0.6752767527675276,0.6580902173495036
1,55,0.6248462484624846,0.48081186206706195
1,56,0.6888068880688807,0.6495470133434286
1,57,0.6703567035670357,0.604244816203772
1,58,0.6113161131611317,0.5553222774752746
1,59,0.6789667896678967,0.6324388388900316
1,60,0.6851168511685117,0.6105235711188809
1,61,0.6236162361623616,0.6115666709606583
1,62,0.6248462484624846,0.6068473084741561
1,63,0.6691266912669127,0.5449135891345747
1,64,0.5830258302583026,0.5663848607671772
1,65,0.6851168511685117,0.5143068070070246
1,66,0.6482164821648216,0.5935867338732939
1,67,0.5891758917589176,0.5915503870486563
1,68,0.5436654366543665,0.558355129736571
1,69,0.6100861008610086,0.5963621000389562
1,70,0.6174661746617466,0.5966412263778524
1,71,0.5817958179581796,0.4631991096216374
1,72,0.25338253382533826,0.49372100098071875
1,73,0.45633456334563344,0.6036345898582907
1,74,0.46494464944649444,0.5497058161871055
1,75,0.6063960639606396,0.567342723305212
1,76,0.5707257072570726,0.5449101002761491
1,77,0.4145141451414514,0.5199459809934611
1,78,0.6715867158671587,0.5533022993563516
1,79,0.6346863468634686,0.541282213794564
1,80,0.5867158671586716,0.5604149422233993
1,81,0.5953259532595326,0.6268962076797826
1,82,0.43911439114391143,0.5399187108988538
1,83,0.5842558425584256,0.5734077450987871
1,84,0.6801968019680197,0.5995711183145911
1,85,0.6002460024600246,0.6350878235840828
1,86,0.6494464944649446,0.5638910393466082
1,87,0.4833948339483395,0.5054386036265017
1,88,0.7269372693726938,0.6507081195177925
1,89,0.6605166051660517,0.5973547593163101
1,90,0.6531365313653137,0.569504541642827
1,91,0.6063960639606396,0.5689109792994098
1,92,0.5030750307503075,0.4618609312895133
1,93,0.5682656826568265,0.5419371885475698
1,94,0.7011070110701108,0.5890755859672538
1,95,0.37761377613776137,0.5639595876708074
1,96,0.6137761377613776,0.5841778086981608
1,97,0.5719557195571956,0.5312785295362898
1,98,0.6297662976629766,0.6295584672837949
1,99,0.5079950799507995,0.5538772528951376
3,0,0.7503136762860728,0.7881398060797151
3,1,0.6913425345043914,0.6555815028005137
3,2,0.7691342534504392,0.7001500275078985
3,3,0.7327478042659975,0.7108560180759206
3,4,0.7628607277289837,0.7235723009378244
3,5,0.8306148055207027,0.7454489863031721
3,6,0.7904642409033877,0.7548062852363872
3,7,0.7553324968632371,0.6885552191954314
3,8,0.7051442910915935,0.7238302898177634
3,9,0.7101631116687579,0.7498411864320212
3,10,0.6800501882057717,0.6582655491671361
3,11,0.8067754077791719,0.7619610428849188
3,12,0.7503136762860728,0.7053784562787802
3,13,0.7277289836888331,0.7803023200378991
3,14,0.7553324968632371,0.7649203614283557
3,15,0.8281053952321205,0.7747485791159452
3,16,0.7465495608531995,0.6936075543177537
3,17,0.7616060225846926,0.7347928644953073
3,18,0.7503136762860728,0.6920717276010895
3,19,0.8293601003764115,0.8095240869828525
3,20,0.7515683814303639,0.7712966551990743
3,21,0.7779171894604768,0.7206283816929007
3,22,0.7779171894604768,0.7533345592777523
3,23,0.7252195734002509,0.726368632770606
3,24,0.7854454203262233,0.7830708375665135
3,25,0.6963613550815558,0.7180007893431026
3,26,0.8055207026348808,0.7402760810749904
3,27,0.7365119196988708,0.713009741042372
3,28,0.7289836888331243,0.7423251523440979
3,29,0.766624843161857,0.7600227976345394
3,30,0.7553324968632371,0.7367021890360622
3,31,0.7377666248431619,0.7275533262772111
3,32,0.767879548306148,0.7713559363391453
3,33,0.8017565872020075,0.8154550039909931
3,34,0.7340025094102886,0.7110926950351599
3,35,0.7791718946047679,0.7657817826653454
3,36,0.7779171894604768,0.773854014281293
3,37,0.7252195734002509,0.7302359703392424
3,38,0.6700125470514429,0.5764486932129358
3,39,0.7578419071518193,0.751613795280769
3,40,0.7616060225846926,0.7485961750662782
3,41,0.7553324968632371,0.7778200071942085
3,42,0.7892095357590966,0.7857196768678536
3,43,0.7854454203262233,0.7274416240325331
3,44,0.7490589711417817,0.7373230586433059
3,45,0.7415307402760352,0.717764818575021
3,46,0.766624843161857,0.7795051174897529
3,47,0.7979924717691342,0.7475365465449123
3,48,0.7653701380175659,0.686653958763754
3,49,0.7979924717691342,0.7669906143582181
3,50,0.7252195734002509,0.7362082658393841
3,51,0.7816813048933501,0.7396711432774912
3,52,0.7202007528230866,0.6770109579597231
3,53,0.7854454203262233,0.7251167355318295
3,54,0.6775407779171895,0.6312274517891326
3,55,0.7063989962358845,0.6985203934755184
3,56,0.8005018820577164,0.7710972184323547
3,57,0.7340025094102886,0.7061385288461131
3,58,0.7590966122961104,0.717824777066805
3,59,0.7766624843161857,0.7305132540941183
3,60,0.7892095357590966,0.7921438760650922
3,61,0.7728983688833124,0.7539824503724619
3,62,0.8092848180677541,0.7765169849104736
3,63,0.8080301129234629,0.7728346245042135
3,64,0.7816813048933501,0.7537112449861714
3,65,0.7452948557089084,0.8005427361544185
3,66,0.7703889585947302,0.7368895716654194
3,67,0.8268506900878294,0.8107599368396866
3,68,0.7716436637390214,0.7036435242881942
3,69,0.7892095357590966,0.779671367453248
