shots,run_id,overall_acc,macro_acc
1,0,0.4038961038961039,0.5559253252244016
1,1,0.6961038961038961,0.6299971445227548
1,2,0.6220779220779221,0.547163777969994
1,3,0.6558441558441559,0.5401722520397124
1,4,0.6103896103896104,0.535895498591917
1,5,0.638961038961039,0.5585960936129268
1,6,0.6662337662337663,0.6353934009417991
1,7,0.6571428571428571,0.5416659550968074
1,8,0.6272727272727273,0.6457333667503988
1,9,0.312987012987013,0.39706167145909754
1,10,0.3207792207792208,0.4219414266586688
1,11,0.5597402597402598,0.5641284709415461
1,12,0.6090909090909091,0.6329859213390745
1,13,0.712987012987013,0.6301998190035643
1,14,0.5909090909090909,0.547887596298636
1,15,0.6181818181818182,0.5156114182476674
1,16,0.6571428571428571,0.5297771011244035
1,17,0.5181818181818182,0.547108277239005
1,18,0.6883116883116883,0.6633317247772238
1,19,0.5441558441558442,0.4215645294828764
1,20,0.6688311688311688,0.5533976320530614
1,21,0.6272727272727273,0.5908614419921275
1,22,0.6974025974025974,0.5632075349669663
1,23,0.6493506493506493,0.6438467956038844
1,24,0.474025974025974,0.448178226301745
1,25,0.6896103896103896,0.6212780095473869
1,26,0.6584415584415585,0.5606250718515751
1,27,0.6727272727272727,0.6043262734401903
1,28,0.21038961038961038,0.42862144377711814
1,29,0.674025974025974,0.5165259647952557
1,30,0.4883116883116883,0.4861152719666279
1,31,0.2584415584415584,0.43633917474445205
1,32,0.6077922077922078,0.6074751251729601
1,33,0.6168831168831169,0.5048909199373482
1,34,0.6623376623376623,0.5374368428024969
1,35,0.34545454545454546,0.5461792762292823
1,36,0.6831168831168831,0.59144373558487
1,37,0.6571428571428571,0.5094017488596502
1,38,0.6961038961038961,0.6456925045074038
1,39,0.6220779220779221,0.5223916767742547
1,40,0.6519480519480519,0.599917380971847
1,41,0.5025974025974026,0.5588436114956449
1,42,0.5194805194805194,0.5069400366454049
1,43,0.5701298701298702,0.5313202325869196
1,44,0.7116883116883117,0.6176980875088995
1,45,0.6883116883116883,0.5928145156662028
1,46,0.6792207792207792,0.5944800723388336
1,47,0.6558441558441559,0.6259641841126427
1,48,0.7220779220779221,0.5314008384582549
1,49,0.6168831168831169,0.5852059432883239
1,50,0.5597402597402598,0.5420257967930567
1,51,0.5987012987012987,0.5098419498145976
1,52,0.6233766233766234,0.5648685633948094
1,53,0.4922077922077922,0.5724469834310173
1,54,0.2714285714285714,0.4135963867505179
1,55,0.7025974025974026,0.6351448908900981
1,56,0.6454545454545455,0.5564142471459063
1,57,0.5051948051948052,0.47327100778265924
1,58,0.7545454545454545,0.6354615876900105
