shots,mean_macro,std_macro,ci95_macro,n_runs_macro,mean_overall,std_overall,ci95_overall,n_runs_overall
1,0.6219167114442333,0.07939013401799973,0.015560466267527948,100,0.7237716262975777,0.10177198359890506,0.019947308785385393,100
3,0.7436952997879314,0.04524014420059123,0.00886706826331588,100,0.8133450704225352,0.04880298318810323,0.009565384704868233,100
5,0.79317391393085,0.040826960069600626,0.008002084173641724,100,0.8432974910394266,0.03833120150885182,0.007512915495734956,100
10,0.8509398146312103,0.029171925947880564,0.00571769748578459,100,0.8811257035647279,0.020421443039383622,0.00400260283571919,100
20,0.888189383087406,0.03357003317321055,0.006579726501949267,100,0.9065424430641822,0.015745717694961005,0.0030861606682123567,100
